timestamp,time_boot_ms,lat,lon,alt,relative_alt,vx,vy,vz,hdg
1683558367.839019,1764442,-353632620,1491652372,584340,-37,1,-2,0,35251
1683558368.8386846,1765442,-353632620,1491652372,584330,-42,1,-2,0,35251
1683558369.834962,1766442,-353632620,1491652372,584330,-48,1,-2,0,35251
1683558370.836542,1767442,-353632620,1491652372,584360,-16,1,-2,0,35251
1683558371.8370783,1768442,-353632620,1491652372,584300,-72,1,-2,1,35251
1683558372.8366153,1769442,-353632620,1491652372,584260,-118,1,-2,1,35251
1683558373.8319938,1770442,-353632620,1491652372,584220,-153,1,-2,1,35251
1683558374.8316798,1771442,-353632620,1491652372,584200,-176,1,-2,1,35251
1683558375.8327255,1772442,-353632620,1491652372,584180,-197,1,-2,1,35251
1683558376.832412,1773442,-353632620,1491652372,584340,-32,1,-2,1,35251
1683558377.8345346,1774442,-353632620,1491652372,584320,-55,1,-2,1,35251
1683558378.8353307,1775442,-353632620,1491652372,584280,-92,1,-2,1,35251
1683558379.8349967,1776442,-353632620,1491652372,584250,-121,1,-2,1,35251
1683558380.8347018,1777442,-353632620,1491652372,584240,-136,1,-2,1,35251
1683558381.82938,1778442,-353632620,1491652372,584210,-161,1,-2,1,35251
1683558382.8290136,1779442,-353632620,1491652372,584370,-9,1,-2,1,35251
1683558383.8294451,1780442,-353632620,1491652372,584350,-27,1,-2,1,35251
1683558384.8290179,1781442,-353632620,1491652372,584320,-51,1,-2,1,35251
1683558385.8301647,1782442,-353632620,1491652372,584300,-79,1,-2,1,35251
1683558386.831234,1783442,-353632620,1491652372,584280,-90,1,-2,1,35251
1683558387.8323512,1784442,-353632620,1491652372,584290,-88,1,-2,0,35251
1683558388.831947,1785442,-353632620,1491652372,584370,-3,1,-2,0,35251
1683558389.8274019,1786442,-353632620,1491652372,584370,-8,1,-2,0,35251
1683558390.8274696,1787442,-353632620,1491652372,584370,-5,1,-2,0,35251
1683558391.826815,1788442,-353632620,1491652372,584370,-2,1,-2,0,35251
1683558392.8264287,1789442,-353632620,1491652372,584360,-11,1,-2,0,35251
1683558393.8267562,1790442,-353632620,1491652372,584370,-6,1,-2,0,35251
1683558394.828167,1791442,-353632620,1491652372,584380,8,1,-2,0,35251
1683558395.829793,1792442,-353632620,1491652372,584400,28,1,-2,0,35251
1683558396.829342,1793442,-353632620,1491652372,584420,42,1,-2,0,35251
1683558397.825666,1794442,-353632620,1491652372,584430,50,1,-2,0,35251
1683558398.8252697,1795442,-353632620,1491652372,584410,39,1,-2,0,35251
1683558399.8255272,1796442,-353632620,1491652372,584410,35,1,-2,0,35251
1683558400.8251567,1797442,-353632620,1491652372,584390,11,1,-2,0,35251
1683558401.825679,1798442,-353632620,1491652372,584410,33,1,-2,-1,35251
1683558402.8273678,1799442,-353632620,1491652372,584430,55,1,-2,-1,35251
1683558403.822723,1800442,-353632620,1491652372,584430,55,1,-2,0,35251
1683558404.8225033,1801442,-353632620,1491652372,584450,72,1,-2,-1,35251
1683558405.8228073,1802442,-353632620,1491652372,584460,80,1,-2,-1,35252
1683558406.823083,1803442,-353632620,1491652372,584370,-2,1,-2,0,35252
1683558407.8243036,1804442,-353632620,1491652372,584340,-32,1,-2,0,35252
1683558408.8239686,1805442,-353632620,1491652372,584320,-53,1,-2,0,35253
1683558409.8209271,1806442,-353632620,1491652373,584310,-68,1,-1,0,35253
1683558410.8214684,1807442,-353632620,1491652373,584290,-82,0,-1,0,35254
1683558411.8218012,1808442,-353632620,1491652373,584290,-81,0,-1,0,35255
1683558412.8215063,1809442,-353632620,1491652373,584380,4,0,0,0,35255
1683558413.8221974,1810442,-353632620,1491652373,584420,44,0,0,0,35256
1683558414.8219454,1811442,-353632620,1491652373,584440,66,0,0,0,35256
1683558415.822593,1812442,-353632620,1491652373,584470,94,0,0,-1,35257
1683558416.822155,1813442,-353632620,1491652373,584480,107,0,0,-1,35257
1683558417.8189132,1814442,-353632620,1491652373,584510,132,0,0,-1,35258
1683558418.8193944,1815442,-353632621,1491652374,584370,-3,0,0,-1,35258
1683558419.819544,1816442,-353632621,1491652374,584310,-68,0,0,0,35259
1683558420.8185623,1817442,-353632621,1491652374,584250,-120,0,0,0,35259
1683558421.8183248,1818442,-353632621,1491652374,584240,-136,0,0,1,35260
1683558422.8178003,1819442,-353632621,1491652374,584200,-173,0,0,1,35261
1683558423.81916,1820442,-353632621,1491652374,584200,-176,0,0,1,35261
1683558424.8188076,1821442,-353632621,1491652374,584360,-13,0,1,1,35262
1683558425.8197737,1822442,-353632621,1491652374,584360,-11,0,1,1,35263
1683558426.8194242,1823442,-353632621,1491652375,584350,-29,0,1,1,35263
1683558427.8141305,1824442,-353632621,1491652375,584340,-32,0,1,0,35264
1683558428.8137982,1825442,-353632621,1491652375,584340,-39,0,1,0,35265
1683558429.814784,1826442,-353632621,1491652375,584340,-37,0,1,0,35266
1683558430.8144743,1827442,-353632621,1491652375,584370,0,-1,1,0,35266
1683558431.8155382,1828442,-353632621,1491652375,584350,-24,-1,1,0,35267
1683558432.8151984,1829442,-353632621,1491652375,584320,-50,-1,1,0,35268
1683558433.8163774,1830442,-353632621,1491652375,584320,-58,-1,1,0,35269
1683558434.8165925,1831442,-353632621,1491652375,584300,-77,-1,1,0,35270
1683558435.8114023,1832442,-353632621,1491652375,584290,-83,-1,1,0,35270
1683558436.811086,1833442,-353632621,1491652375,584370,-3,-1,1,0,35271
1683558437.8142347,1834442,-353632621,1491652375,584390,11,-1,1,0,35272
1683558438.813916,1835442,-353632621,1491652375,584370,-7,-1,1,0,35273
1683558439.8143628,1836442,-353632622,1491652375,584380,0,-1,2,0,35274
1683558440.8139958,1837442,-353632622,1491652375,584380,5,-1,2,0,35275
1683558441.8094227,1838442,-353632622,1491652376,584390,10,-1,2,0,35276
1683558442.8098378,1839442,-353632622,1491652376,584380,1,-1,2,0,35277
1683558443.8114438,1840442,-353632622,1491652376,584380,3,-1,2,0,35278
1683558444.8114202,1841442,-353632622,1491652376,584380,5,-1,2,0,35279
1683558445.8116093,1842442,-353632622,1491652376,584390,17,-1,2,0,35280
1683558446.8120158,1843442,-353632622,1491652376,584380,9,-1,2,0,35281
1683558447.8081636,1844442,-353632622,1491652376,584380,2,-1,2,0,35282
1683558448.8069496,1845442,-353632622,1491652376,584370,-4,-1,2,0,35283
1683558449.807366,1846442,-353632622,1491652376,584380,1,-1,2,0,35284
1683558450.80696,1847442,-353632622,1491652376,584360,-18,-1,2,0,35285
1683558451.8097045,1848442,-353632622,1491652376,584340,-39,-1,2,0,35286
1683558452.8091445,1849442,-353632622,1491652376,584340,-35,-1,2,0,35287
1683558453.8052213,1850442,-353632622,1491652376,584330,-42,-1,2,0,35288
1683558454.80505,1851442,-353632622,1491652376,584370,-3,-1,2,0,35289
1683558455.8059795,1852442,-353632622,1491652376,584370,-9,-1,2,0,35290
1683558456.8055866,1853442,-353632622,1491652376,584360,-18,-1,2,0,35291
1683558457.806073,1854442,-353632622,1491652376,584340,-30,-1,2,0,35293
1683558458.805873,1855442,-353632622,1491652376,584330,-42,-1,2,0,35294
1683558459.8067548,1856442,-353632622,1491652376,584320,-50,-1,2,0,35295
1683558460.8062823,1857442,-353632622,1491652376,584360,-10,-1,2,0,35296
1683558461.8061752,1858442,-353632622,1491652376,584350,-26,-1,2,0,35297
1683558462.8056333,1859442,-353632622,1491652376,584320,-50,-1,2,1,35298
1683558463.8061035,1860442,-353632622,1491652376,584310,-60,-1,2,1,35299
1683558464.8058176,1861442,-353632622,1491652376,584290,-80,-1,2,1,35300
1683558465.8060994,1862442,-353632622,1491652376,584280,-90,-1,2,1,35301
1683558466.805755,1863442,-353632622,1491652376,584380,4,-1,2,0,35302
1683558467.8025916,1864442,-353632622,1491652376,584420,49,-1,2,0,35303
1683558468.8023489,1865442,-353632622,1491652376,584450,72,-1,2,0,35304
1683558469.8027208,1866442,-353632622,1491652376,584480,102,-1,2,0,35305
1683558470.8022926,1867442,-353632622,1491652376,584490,117,-1,2,0,35306
1683558471.804086,1868442,-353632622,1491652376,584500,124,-1,2,0,35307
1683558472.8037143,1869442,-353632622,1491652376,584390,13,-1,2,0,35308
1683558473.8001802,1870442,-353632622,1491652376,584410,30,-1,2,-1,35309
1683558474.7996035,1871442,-353632622,1491652376,584430,54,-1,2,-1,35310
1683558475.801385,1872442,-353632622,1491652376,584460,81,-1,2,-1,35311
1683558476.8010414,1873442,-353632622,1491652376,584460,85,-1,2,-1,35312
1683558477.8020356,1874442,-353632622,1491652376,584450,76,-1,2,0,35313
1683558478.8017619,1875442,-353632622,1491652376,584360,-16,-1,2,0,35314
1683558479.7979045,1876442,-353632622,1491652376,584330,-46,-1,2,0,35315
1683558480.7976143,1877442,-353632622,1491652376,584290,-84,-1,2,0,35316
1683558481.7974153,1878442,-353632622,1491652376,584290,-89,-1,2,0,35317
1683558482.7968884,1879442,-353632622,1491652376,584260,-111,-1,2,1,35317
1683558483.7994263,1880442,-353632622,1491652376,584260,-116,-1,2,0,35318
1683558484.7991688,1881442,-353632622,1491652376,584370,-8,-1,2,0,35319
1683558485.799488,1882442,-353632622,1491652376,584370,-7,-1,2,0,35320
1683558486.799122,1883442,-353632622,1491652376,584380,9,-1,2,0,35321
1683558487.7939656,1884442,-353632622,1491652376,584400,25,-1,2,0,35322
1683558488.793584,1885442,-353632622,1491652376,584420,44,-1,2,0,35323
1683558489.7943964,1886442,-353632622,1491652376,584450,75,-1,2,0,35323
1683558490.794236,1887442,-353632622,1491652376,584360,-12,-1,2,0,35324
1683558491.7953243,1888442,-353632622,1491652376,584300,-74,-1,2,0,35325
1683558492.7950108,1889442,-353632622,1491652376,584260,-114,-1,2,1,35326
1683558493.7955196,1890442,-353632622,1491652376,584220,-151,-1,2,1,35327
1683558494.7950518,1891442,-353632622,1491652376,584190,-188,-1,2,1,35327
1683558495.7954218,1892442,-353632622,1491652376,584160,-219,-1,2,1,35328
1683558496.795024,1893442,-353632622,1491652376,584340,-32,-1,2,1,35329
1683558497.7954993,1894442,-353632622,1491652376,584280,-99,-1,2,2,35330
1683558498.795024,1895442,-353632622,1491652376,584220,-152,-1,2,2,35330
1683558499.7926888,1896442,-353632622,1491652376,584190,-189,-1,2,2,35331
1683558500.7930238,1897442,-353632622,1491652376,584150,-223,-1,2,2,35332
1683558501.7941632,1898442,-353632622,1491652376,584130,-247,-1,2,2,35332
1683558502.7937195,1899442,-353632622,1491652376,584340,-33,-1,2,2,35333
1683558503.7892153,1900442,-353632622,1491652376,584310,-67,-1,2,2,35333
1683558504.788017,1901442,-353632622,1491652376,584250,-126,-1,2,2,35334
1683558505.7886727,1902442,-353632622,1491652376,584210,-162,-1,2,2,35335
1683558506.7882013,1903442,-353632622,1491652376,584200,-173,-1,2,2,35335
1683558507.7907853,1904442,-353632622,1491652376,584200,-177,-1,2,1,35336
1683558508.7902155,1905442,-353632622,1491652376,584370,-2,-1,2,1,35336
1683558509.7906613,1906442,-353632622,1491652376,584400,21,-1,2,0,35337
1683558510.790419,1907442,-353632622,1491652376,584380,8,-1,2,0,35337
1683558511.7857673,1908442,-353632622,1491652376,584410,32,-1,2,0,35338
1683558512.7856147,1909442,-353632622,1491652376,584410,35,-1,2,0,35338
1683558513.7858732,1910442,-353632622,1491652376,584400,26,-1,2,0,35339
1683558514.785655,1911442,-353632622,1491652376,584370,-3,-1,2,0,35340
1683558515.7868037,1912442,-353632622,1491652376,584360,-18,-1,2,0,35340
1683558516.7865007,1913442,-353632622,1491652376,584370,-1,-1,2,0,35340
1683558517.7867453,1914442,-353632622,1491652376,584380,8,-1,2,0,35341
1683558518.7862935,1915442,-353632622,1491652376,584390,11,-1,2,0,35341
1683558519.7868204,1916442,-353632622,1491652376,584360,-13,-1,2,0,35342
1683558520.7863696,1917442,-353632622,1491652376,584360,-13,-1,2,0,35342
1683558521.7874568,1918442,-353632622,1491652376,584330,-40,-1,2,0,35343
1683558522.7872422,1919442,-353632622,1491652376,584320,-51,-1,2,0,35343
1683558523.7833211,1920442,-353632622,1491652376,584320,-58,-1,2,0,35343
1683558524.7829747,1921442,-353632622,1491652376,584310,-68,-1,2,0,35344
1683558525.7841535,1922442,-353632622,1491652376,584310,-66,-1,2,0,35344
1683558526.7838356,1923442,-353632622,1491652376,584350,-21,-1,2,0,35345
1683558527.7840188,1924442,-353632622,1491652376,584320,-56,-1,2,1,35345
1683558528.7844613,1925442,-353632622,1491652376,584270,-103,-1,2,1,35345
1683558529.7798195,1926442,-353632622,1491652376,584240,-132,-1,2,1,35346
1683558530.7795134,1927442,-353632622,1491652376,584240,-134,-1,2,1,35346
1683558531.781262,1928442,-353632622,1491652376,584210,-169,-1,2,1,35346
1683558532.7809365,1929442,-353632622,1491652376,584350,-27,-1,2,1,35346
1683558533.7814903,1930442,-353632622,1491652376,584340,-30,-1,2,1,35347
1683558534.780992,1931442,-353632622,1491652376,584320,-53,-1,2,1,35347
1683558535.7805996,1932442,-353632622,1491652376,584330,-44,-1,2,0,35347
1683558536.7802143,1933442,-353632622,1491652376,584320,-52,-1,2,0,35348
1683558537.7815416,1934442,-353632622,1491652376,584330,-44,-1,2,0,35348
1683558538.7810395,1935442,-353632622,1491652376,584390,10,-1,2,0,35348
1683558539.776518,1936442,-353632622,1491652376,584430,50,-1,2,0,35348
1683558540.7761412,1937442,-353632622,1491652376,584460,84,-1,2,-1,35348
1683558541.7771447,1938442,-353632622,1491652376,584510,133,-1,2,-1,35348
1683558542.7768967,1939442,-353632622,1491652376,584510,139,-1,2,-1,35349
1683558543.7788882,1940442,-353632622,1491652376,584500,120,-1,2,0,35349
1683558544.778373,1941442,-353632622,1491652376,584350,-20,-1,2,0,35349
1683558545.7794974,1942442,-353632622,1491652376,584280,-98,-1,2,0,35349
1683558546.7790787,1943442,-353632622,1491652376,584220,-150,-1,2,1,35349
1683558547.775192,1944442,-353632622,1491652376,584200,-171,-1,2,1,35350
1683558548.7748778,1945442,-353632622,1491652376,584170,-205,-1,2,1,35350
1683558549.775942,1946442,-353632622,1491652376,584170,-207,-1,2,1,35350
1683558550.7754753,1947442,-353632622,1491652376,584370,-4,-1,2,1,35350
1683558551.7767146,1948442,-353632622,1491652376,584420,43,-1,2,0,35350
1683558552.776386,1949442,-353632622,1491652376,584450,77,-1,2,0,35350
1683558553.7724712,1950442,-353632622,1491652376,584460,86,-1,2,0,35350
1683558554.772078,1951442,-353632622,1491652376,584470,98,-1,2,0,35350
1683558555.773073,1952442,-353632622,1491652376,584500,123,-1,2,-1,35351
1683558556.7728417,1953442,-353632622,1491652376,584400,25,-1,2,-1,35351
1683558557.7731931,1954442,-353632622,1491652376,584440,65,-1,2,-1,35351
1683558558.7729037,1955442,-353632622,1491652376,584470,90,-1,2,-1,35351
1683558559.7739863,1956442,-353632622,1491652376,584500,121,-1,2,-1,35351
1683558560.773482,1957442,-353632622,1491652376,584520,146,-1,2,-1,35351
1683558561.769628,1958442,-353632622,1491652376,584530,156,-1,2,-1,35351
1683558562.7692385,1959442,-353632622,1491652376,584380,8,-1,2,-1,35351
1683558563.7719872,1960442,-353632622,1491652376,584390,19,-1,2,-1,35351
1683558564.7714646,1961442,-353632622,1491652376,584410,32,-1,2,-1,35351
1683558565.772605,1962442,-353632622,1491652376,584430,50,-1,2,-1,35352
1683558566.767341,1963442,-353632622,1491652376,584420,49,-1,2,0,35352
1683558567.767719,1964442,-353632622,1491652376,584440,61,-1,2,0,35352
1683558568.767431,1965442,-353632622,1491652376,584370,-7,-1,2,0,35352
1683558569.7677977,1966442,-353632622,1491652376,584320,-50,-1,2,0,35352
1683558570.7674289,1967442,-353632622,1491652376,584280,-91,-1,2,1,35352
1683558571.7699792,1968442,-353632622,1491652376,584240,-133,-1,2,1,35352
1683558572.769676,1969442,-353632622,1491652376,584230,-143,-1,2,1,35352
